rho,channel,draw,rank,weight_error,first_order,bound,frontier_change,bound_covers
0.2,joint,40,1,0.01801630022694523,0.018227833011769723,0.0568451883073282,0.001748849774815048,True
0.2,joint,41,1,0.015732313329307905,0.0160292350438719,0.05969315738732068,-0.0018890348258985797,True
0.2,joint,42,1,0.0165495369013777,0.016342880106583663,0.04861513770579242,0.0010871749872236353,True
0.2,joint,43,6,0.017167010927837043,0.017509203370511064,0.07064870734215681,-0.0071532557107709714,True
0.2,joint,44,1,0.018886383542899506,0.0190630708453521,0.07000941952615465,-0.0027299567322466396,True
0.2,joint,45,3,0.016326170627461653,0.016599392217199714,0.07062020727993679,-0.00043346247249160884,True
0.2,joint,46,6,0.008888355134345629,0.009015193120867522,0.0697551492147494,-0.0017461534182429404,True
0.2,joint,47,1,0.013712148642543854,0.01390702282867833,0.05370281816706297,-0.004628171619218162,True
0.2,joint,48,3,0.013838721744212783,0.013926679508290758,0.0605545413074748,0.002542813827057168,True
0.2,joint,49,1,0.014358689345379904,0.014381463645918854,0.06628780006283551,0.002675205416439039,True
0.2,joint,50,2,0.014564388439157692,0.014939832736767375,0.07038316855938424,-0.0014872314617322305,True
0.2,joint,51,2,0.016060878667226417,0.015812531965389332,0.06624120674602482,0.005224179105469657,True
0.2,joint,52,3,0.014077761202932361,0.014098715875227427,0.06399067757663428,0.003452903840814913,True
0.2,joint,53,4,0.02322190820388544,0.02411815796031723,0.07081221997694936,-0.0030323933164251517,True
0.2,joint,54,2,0.013336955816695464,0.013473385612079777,0.06323300337945753,-0.0021470334296642916,True
0.2,joint,55,4,0.023913937774328195,0.024652450728433594,0.061542928193489,-0.003662584614186881,True
0.2,joint,56,1,0.020451590740251328,0.02085037837514357,0.06441173330542346,-0.003970498637700836,True
0.2,joint,57,4,0.01916213603116558,0.019775464208085455,0.06025806799539596,-0.009403270698581784,True
0.2,joint,58,3,0.012899144921868649,0.013141304267944002,0.0904763728512808,0.0009072451680481577,True
0.2,joint,59,1,0.015491623477756379,0.01553320089433245,0.06524822327419956,-0.0013997431453652968,True
0.2,joint,60,2,0.017952332149317712,0.018705429524579938,0.08605082448728603,-0.003364733862579359,True
0.2,joint,61,5,0.024393425327578648,0.025015868483386508,0.06464002985130365,-0.000901103812506621,True
0.2,joint,62,3,0.015247894893751484,0.01562212507643451,0.06769310921741956,-0.002222451719892124,True
0.2,joint,63,1,0.014667762479927324,0.01494815112066252,0.06264020917918042,-0.0012780706762453363,True
0.2,joint,64,2,0.018619147623560747,0.01916925047810472,0.06735541463336739,-0.0053240912494846365,True
0.2,joint,65,5,0.011432549483384359,0.01169256320305075,0.05674387529962648,-0.0033145792976108338,True
0.2,joint,66,6,0.015432495419529457,0.015717666940556308,0.0656284954438303,-0.0035723944148807023,True
0.2,joint,67,3,0.01395793322207747,0.014128968683346246,0.06904718258509848,-0.00047898464271538315,True
0.2,joint,68,2,0.01745482128335328,0.018025771232227296,0.06352221762541291,-0.004476510502764203,True
0.2,joint,69,1,0.01345105146207679,0.013601173446267717,0.05490143338857889,0.0009947970890892938,True
0.2,joint,70,1,0.017710371430430225,0.01814481929586315,0.0634087386325486,-0.002784015610228441,True
0.2,joint,71,1,0.012321415969833207,0.012344186799806195,0.055194778461352005,0.0023434321055973246,True
0.2,joint,72,1,0.009132567065493508,0.009206753035824713,0.07373647634355926,-0.00013283806404268243,True
0.2,joint,73,3,0.019841436376722827,0.020552528833694565,0.06730049743724746,-0.0037715789523079914,True
0.2,joint,74,6,0.023713715319595235,0.02441396619976249,0.06656866698478961,-0.011765067067570205,True
0.2,joint,75,2,0.01323001767605763,0.013710475604172071,0.07674955979217132,-0.004041822973111733,True
0.2,joint,76,5,0.013392035226887046,0.013610546462297916,0.062119054734203,-0.0037421619612155524,True
0.2,joint,77,1,0.02058727643010851,0.0204390417177798,0.07683601933131604,0.004432871735387605,True
0.2,joint,78,1,0.011945231169848032,0.012042045250934344,0.06737502176149471,4.6880632220278264e-05,True
0.2,joint,79,5,0.014738520056357101,0.01502013283142133,0.07049028275684113,-0.0017956459037007009,True
0.2,joint,80,2,0.012280053879389678,0.0124937229743806,0.06071997589710236,-0.0020114903729042104,True
0.2,joint,81,1,0.020200482444202104,0.020285726031867686,0.06012500782288253,-0.0019580281842213245,True
0.2,joint,82,4,0.018711214828358226,0.019242401408268137,0.09899734935496514,-0.004393143320486523,True
0.2,joint,83,2,0.01278492882213261,0.01292659400099702,0.05597547675326491,0.0004730737851874731,True
0.2,joint,84,1,0.01358685740948088,0.013892944079007843,0.06532318679034707,-0.0015244172540659483,True
0.2,joint,85,2,0.016356515741836754,0.016370425031406698,0.06523861756624355,0.0035914143523627837,True
0.2,joint,86,3,0.03360513262348578,0.03521968103441567,0.06648491020867828,-0.014332367340875627,True
0.2,joint,87,6,0.012682450969189747,0.012866263554480341,0.0696729177721191,-0.002894425714164247,True
0.2,joint,88,2,0.021700610590228715,0.021846631598461033,0.06724280908949153,0.0015134863032554324,True
0.2,joint,89,3,0.02596794282738323,0.026651674843055563,0.06446969704244604,-0.010267677738003989,True
0.2,joint,90,5,0.019277927039877716,0.019770862342833557,0.07168718185544685,-0.003993921717106214,True
0.2,joint,91,1,0.03129692914034613,0.03232842486776751,0.06651574422511032,-0.008583217138681236,True
0.2,joint,92,4,0.015882665682800737,0.016163952668891705,0.0676856316029648,-0.0036582816065912575,True
0.2,joint,93,5,0.014357645670493302,0.014769843134289312,0.0698476880017835,-0.007179529594245577,True
0.2,joint,94,1,0.009710839579571374,0.009644977319968273,0.05927573398713868,0.0006298514634503864,True
0.2,joint,95,1,0.015563013751093407,0.015401752878698275,0.08168428956081768,-0.0003818692782638881,True
0.2,joint,96,3,0.013245680816583907,0.013443137800280064,0.06898810618930458,-0.002177801049764142,True
0.2,joint,97,6,0.021538695173390455,0.02236695913819492,0.06695167196740574,-0.007923228983684704,True
0.2,joint,98,3,0.02128718063272746,0.021654955702649883,0.09335256141779906,0.0013862994026534459,True
0.2,joint,99,2,0.0124322088578768,0.012266993041199522,0.06368629236321736,0.003693806262385395,True
0.2,joint,100,6,0.01397336645901783,0.014189103821060336,0.06198206719572216,-0.0022736809221042984,True
0.2,joint,101,4,0.016210200521520883,0.01650999038117958,0.07063113211322303,-0.004748276668896325,True
0.2,joint,102,3,0.017118259741194405,0.01718200083841694,0.07735178705907025,-0.0002705569273457819,True
0.2,joint,103,5,0.019495736241255054,0.020118653886133417,0.06609909764311173,-0.006980609536237275,True
0.2,joint,104,2,0.011226825380181946,0.011251571454204327,0.07307384207671866,-0.002465140491465152,True
0.2,joint,105,4,0.012825142006089878,0.013079652161578434,0.06325697236098657,-0.0060858839222284996,True
0.2,joint,106,4,0.011750904046794455,0.01177684018354859,0.05508983878145586,6.87651964352419e-05,True
0.2,joint,107,6,0.01590819596411564,0.016406367811035466,0.07083204204453708,-0.003799519771829925,True
0.2,joint,108,1,0.010280165795167306,0.0104103593522891,0.06029366859219077,0.0006421779674611566,True
0.2,joint,109,4,0.014252139669026583,0.014422453747040835,0.06755854395193736,-0.0044857701667388545,True
0.2,joint,110,5,0.016137281435561087,0.016438352255033404,0.067201753961153,-0.0006020817627180665,True
0.2,joint,111,6,0.012842099197508047,0.012980334669839697,0.05821711378756312,4.042128634625653e-05,True
0.2,joint,112,2,0.015064985585285708,0.015617893999736378,0.07147279986621594,-0.0039023625194703174,True
0.2,joint,113,1,0.024362986254568952,0.025182538447035874,0.05715448679156023,-0.006216003991651612,True
0.2,joint,114,6,0.02010875393252959,0.02076950029509293,0.07434459712913857,-0.0030494409585208743,True
0.2,joint,115,1,0.012235124813171079,0.012513420005697395,0.0619213851801869,-0.003583798944857233,True
0.2,joint,116,1,0.014959969713716763,0.01514467589375814,0.05584145559014134,0.00017996576243602935,True
0.2,joint,117,1,0.016303953311974245,0.0166789099435496,0.060105301228699344,-0.008461498351787274,True
0.2,joint,118,3,0.019948300664356093,0.020231753973020666,0.08802412544694486,-0.005037900919134617,True
0.2,joint,119,3,0.01260815160028273,0.012754887112943696,0.0772978591942632,-0.0046022239327660735,True
0.5,response,0,1,0.002996021581871903,0.003432152049077411,0.20193149701222032,-7.587930599922644e-05,True
0.5,response,1,1,0.01461641247288186,0.016891967535477014,0.2243372873618956,-0.001531725149333955,True
0.5,response,2,2,0.03296029166960212,0.03685104613156515,0.21923275288367042,-0.011312417697102109,True
0.5,response,3,1,0.003662813205876482,0.004157737847677042,0.19295687433145814,-0.00012124433118300332,True
0.5,response,4,4,0.04994094046036429,0.05870863200329267,0.3046944517116673,-0.011727096656301296,True
0.5,response,5,1,0.018391948209462293,0.020882663023367144,0.1742510341994051,-0.0036328325526107023,True
0.5,response,6,2,0.019782420606990283,0.022359825411575076,0.256783462200472,-0.003137372595584231,True
0.5,response,7,1,0.02575728447791492,0.029892290946313297,0.2317236072941888,-0.004531122828924204,True
0.5,response,8,6,0.05596610479385286,0.06231048934778996,0.2770585475942599,-0.026015884662724524,True
0.5,response,9,4,0.02952241866556017,0.03392504718029033,0.29242653713078826,-0.006009733309119314,True
0.5,response,10,4,0.05221722650280427,0.059464228977075075,0.22764767397068042,-0.025293405673563727,True
0.5,response,11,3,0.042352119881913994,0.04719806478367403,0.3123112510126759,-0.01397267269177648,True
0.5,response,12,2,0.026829606063246764,0.03045271854456791,0.21452357657265467,-0.0058792436859102975,True
0.5,response,13,2,0.03893398269995873,0.04427469106913256,0.30993552860280876,-0.010946240916985374,True
0.5,response,14,2,0.030114971659473997,0.03469971039356857,0.28523763125054047,-0.0059701584122053425,True
0.5,response,15,4,0.020378227548564935,0.0232424999570764,0.2250447293653754,-0.003866491123621972,True
0.5,response,16,2,0.012577975885806959,0.014367618462695969,0.26226072092906355,-0.001499160544637548,True
0.5,response,17,1,0.0021365200905775123,0.0025103158403052194,0.23789857838113182,-3.024700464477916e-05,True
0.5,response,18,3,0.05531875602866149,0.06415767811176941,0.23238611548192406,-0.02212723530244414,True
0.5,response,19,3,0.019541433333342795,0.021454319831192482,0.2472759880378656,-0.0037360571766993744,True
0.5,response,20,3,0.027382947792306232,0.030506746366648192,0.2955537094679163,-0.007805125059330733,True
0.5,response,21,3,0.02691871906229605,0.031948819329523565,0.3533446969546268,-0.005583669300574156,True
0.5,response,22,2,0.04850999071023034,0.059385391045088144,0.38268706628840826,-0.008765048671797232,True
0.5,response,23,1,0.050897501856339886,0.060343524962988296,0.24966865556699186,-0.016026896855993504,True
0.5,response,24,1,0.004041194809626083,0.004895313499448816,0.34813258517004825,-6.179121695434204e-05,True
0.5,response,25,6,0.03649349127720796,0.04095069156565018,0.29605506989081165,-0.014577747001413325,True
0.5,response,26,4,0.04139647641346475,0.04661092365697484,0.3304213084864324,-0.01483408221432947,True
0.5,response,27,3,0.020081443600876082,0.022892473740143474,0.24134037552786258,-0.004045192332932732,True
0.5,response,28,4,0.05693217095446875,0.06443786894572956,0.21559964536737525,-0.023688421148525544,True
0.5,response,29,4,0.05600040944776046,0.06462138664934859,0.2512348188334643,-0.02347082784510017,True
0.5,response,30,1,0.008345949499134081,0.00992760141843106,0.28963679430234324,-0.000342143301888075,True
0.5,response,31,2,0.04175739627839121,0.047052532659481144,0.19118962636422768,-0.016043206693480673,True
0.5,response,32,5,0.038310811287484745,0.043176774669859384,0.23641026038789578,-0.014484514295877864,True
0.5,response,33,6,0.023769685653629778,0.028194324714842168,0.35803127030300047,-0.004272656261500259,True
0.5,response,34,2,0.03345604155229715,0.037491065376472545,0.27001209318711183,-0.009747346504557912,True
0.5,response,35,6,0.04887451893442401,0.05482456408683439,0.2240045443895681,-0.02224381385460524,True
0.5,response,36,5,0.04690905502225065,0.05326781697654037,0.25111987304412225,-0.021009523051371375,True
0.5,response,37,2,0.042082924672595175,0.04848573721939833,0.21713673739167963,-0.01286092874368105,True
0.5,response,38,4,0.04965901606186177,0.056490709426647974,0.31293422877462074,-0.018958074731897888,True
0.5,response,39,3,0.05445424371603399,0.06734385067460452,0.3882274847254332,-0.00993319393118922,True
0.5,response,40,6,0.031530344951784035,0.03566685634984127,0.21739549859831417,-0.009285235785924566,True
0.5,response,41,3,0.02967625690857132,0.03404700937253025,0.22715827356480295,-0.005645006354628126,True
0.5,response,42,4,0.03059491002331068,0.03523870524197773,0.296568120520738,-0.007795798238091212,True
0.5,response,43,6,0.029124891987930633,0.032971111848766485,0.3149927109167315,-0.009299571782448831,True
0.5,response,44,4,0.04324278508151341,0.0505902773656604,0.2900154020567381,-0.011730441758379728,True
0.5,response,45,4,0.03856701639382319,0.043261410378683356,0.33772477420547603,-0.01708650274002862,True
0.5,response,46,2,0.021004500783190782,0.023759331174765436,0.2002253944713848,-0.0033172562071696705,True
0.5,response,47,6,0.023501806390332385,0.02507756578900294,0.2781103202850972,-0.008806210325867855,True
0.5,response,48,2,0.016592619158595685,0.0188261994603879,0.2187024914755884,-0.0018260813423410628,True
0.5,response,49,6,0.05746469960868739,0.0657356839534722,0.2764588124047557,-0.02571027928590865,True
0.5,response,50,1,0.03707102523591791,0.04369264500647684,0.27674710366986677,-0.00718037486194542,True
0.5,response,51,5,0.03894282425292144,0.04411537904735875,0.29778417026303194,-0.016840131955884987,True
0.5,response,52,1,0.026699423925213565,0.030482064951947305,0.1976222876818855,-0.006225507494633047,True
0.5,response,53,3,0.030332299960002997,0.03415905756526808,0.26667115738502556,-0.0086752241179128,True
0.5,response,54,3,0.042881133019676575,0.050125681755189076,0.28562168984533914,-0.01101011520519155,True
0.5,response,55,1,0.022331197635586983,0.025880958070410492,0.24324429182258464,-0.003144709899257327,True
0.5,response,56,1,0.02771714231505022,0.03253917281727236,0.24348708311670006,-0.004899437856779556,True
0.5,response,57,1,0.0016950929824307837,0.001957220099242095,0.2340918076278163,-1.9205087573165238e-05,True
0.5,response,58,5,0.03536487251131028,0.03848678905133486,0.2551100159359807,-0.013467121733499348,True
0.5,response,59,3,0.021771878329383786,0.025719989979376242,0.30534242543584794,-0.0026032263094315374,True
0.5,response,60,3,0.05161625755772107,0.0600902972951733,0.27470315508386994,-0.017065776929623796,True
0.5,response,61,4,0.03813818585000988,0.04365477792313617,0.2825280532416853,-0.01370029077156735,True
0.5,response,62,4,0.03302772000135725,0.03794657528805033,0.3316055163111813,-0.00983597035075401,True
0.5,response,63,4,0.009680359900444649,0.01099757259455362,0.31785199432413264,-0.0012520819833669455,True
0.5,response,64,3,0.035606035671294264,0.04289072365637382,0.3304525934449288,-0.005612737308286194,True
0.5,response,65,4,0.057100086036260024,0.06675068510642614,0.27584398959910417,-0.02089616228486425,True
0.5,response,66,5,0.018114157699299523,0.02024109286370987,0.21745108515292513,-0.0030526641099840285,True
0.5,response,67,1,0.04064450586853527,0.048115663953692274,0.2654958652401809,-0.009254540473046531,True
0.5,response,68,1,0.0643187372073091,0.0748822796267384,0.2427336801693495,-0.026295002310090382,True
0.5,response,69,2,0.00707653672945788,0.007898750047639107,0.2617140471513902,-0.00037148646495086495,True
0.5,response,70,2,0.039816324615667954,0.04640637947702457,0.29727561470326336,-0.010922241909329899,True
0.5,response,71,1,0.002011200511303094,0.0023934368400253584,0.29258763040658037,-1.956798021671142e-05,True
0.5,response,72,5,0.048403562087464824,0.05628918222260345,0.2653006501158854,-0.014972739699501914,True
0.5,response,73,5,0.026789808940529684,0.03121598690901517,0.28033780585428325,-0.005917336048083595,True
0.5,response,74,6,0.048022750641049515,0.05553239708442143,0.25237117075302457,-0.01636608075119986,True
0.5,response,75,2,0.027367194020556245,0.03189352726588793,0.23732742491990394,-0.004932526995238831,True
0.5,response,76,2,0.036827053889841116,0.041114099302714154,0.36991908012001073,-0.012450284613663097,True
0.5,response,77,4,0.02856848798492946,0.032685629760492045,0.266784886180762,-0.006520691046172147,True
0.5,response,78,5,0.06903660361958695,0.07925651140843996,0.2539574658405264,-0.03396262297099927,True
0.5,response,79,1,0.012553948381960328,0.014380335113562598,0.2116342620154538,-0.0012324833788481654,True
0.5,response,80,1,0.006532580903097965,0.00770741578954963,0.25801955038397634,-0.0002493008323814365,True
0.5,response,81,1,0.0027920159242691115,0.003393273840818291,0.3330471140401254,-3.161382459616574e-05,True
0.5,response,82,2,0.04071050373051073,0.04903109600355453,0.3320501537081866,-0.007788139993605514,True
0.5,response,83,4,0.03642291318706473,0.04173519969964436,0.30341116397036544,-0.009539740258506235,True
0.5,response,84,5,0.051158411501167,0.060392249377867295,0.36219122810505755,-0.01873597402128409,True
0.5,response,85,2,0.05193109048480886,0.062128902287980604,0.31017509682733363,-0.01176570160997698,True
0.5,response,86,5,0.037724947310878325,0.04135923364670804,0.3130008313445108,-0.016782497708294434,True
0.5,response,87,6,0.04575691042553755,0.05290304337669198,0.24803421683777194,-0.01612005677255139,True
0.5,response,88,4,0.031171932200058337,0.03522281626096565,0.29993609074527294,-0.008355878250362318,True
0.5,response,89,2,0.04239046531041015,0.04951002441423898,0.22862529172405133,-0.01348463112151949,True
0.5,response,90,1,0.004765735183244338,0.005543177495143406,0.22569198985382227,-0.0001622854883706636,True
0.5,response,91,2,0.022749947682332565,0.026524556336055268,0.24816758342932083,-0.003737623925330116,True
0.5,response,92,6,0.03685081112826976,0.041914962614155706,0.26515055675091287,-0.01019286963849357,True
0.5,response,93,1,0.019994001162495015,0.023104859635467108,0.22250508683315268,-0.002904591751884008,True
0.5,response,94,4,0.044574945333118544,0.04904010991743019,0.2637652481503481,-0.016973405840449457,True
0.5,response,95,6,0.022211401903051948,0.024337350110082825,0.2331138054301489,-0.006052496987248574,True
0.5,response,96,3,0.03399528760641462,0.038715659041312356,0.293836722183417,-0.00998927249636778,True
0.5,response,97,2,0.024946836229996945,0.028873337871177518,0.23622439322903854,-0.0039419902556647275,True
0.5,response,98,2,0.03305038703118918,0.03821876656371723,0.2226551550466246,-0.007082736420357718,True
0.5,response,99,3,0.04588590791090594,0.05218356991489721,0.23230302730815316,-0.013173932918094005,True
0.5,response,100,2,0.017087448014562412,0.019390928447822267,0.24520682517686357,-0.002598216532050138,True
0.5,response,101,5,0.026545048533035187,0.02937017530176533,0.2705641133163296,-0.007903758693065234,True
0.5,response,102,6,0.05719129775794161,0.06543308174382709,0.24832356256068114,-0.021480233755891066,True
0.5,response,103,1,0.002184992843014173,0.0025435081068067946,0.2347667666724704,-3.202140344976489e-05,True
0.5,response,104,2,0.02156142147828855,0.024051843877227995,0.23477527157220282,-0.0034382492840009985,True
0.5,response,105,4,0.0401161541411923,0.04657118754472171,0.2903172772526473,-0.007984409487869616,True
0.5,response,106,5,0.036013057939653814,0.04002343582949797,0.23229600123156627,-0.013640955433009713,True
0.5,response,107,2,0.05957858868742368,0.06902756945729596,0.3622331559138569,-0.019140171714431244,True
0.5,response,108,4,0.06613242458403619,0.07532221213282145,0.2767391928641289,-0.033122666634148944,True
0.5,response,109,5,0.04840631838098579,0.05466742032063887,0.2853390182366106,-0.01752238291444665,True
0.5,response,110,3,0.008789381012987808,0.009881958806505659,0.2728320002727487,-0.0006783161348738449,True
0.5,response,111,2,0.027828170631378425,0.03264960922801313,0.3019389267687536,-0.004280158164508639,True
0.5,response,112,2,0.0028631765528145526,0.003273757603218848,0.25889292435263067,-7.069152261773192e-05,True
0.5,response,113,3,0.023636563990050697,0.02630516284835951,0.32071352486457705,-0.005208121878341678,True
0.5,response,114,3,0.01616845050567904,0.017745785323189132,0.27446010131095516,-0.002528457234222482,True
0.5,response,115,5,0.026719272914582336,0.02936702487975114,0.2894701284967197,-0.00990214121138209,True
0.5,response,116,3,0.02618967583040577,0.029788709333443464,0.22008831841395346,-0.0059533621711164225,True
0.5,response,117,4,0.03690042969664679,0.042976644147314974,0.3720843679486776,-0.009482118664093655,True
0.5,response,118,1,0.007909252342954688,0.009142649236119231,0.21246465031621145,-0.0004904930814718987,True
0.5,response,119,6,0.04270222237554602,0.04688518403718264,0.232378131343478,-0.019683415523061003,True
0.5,screening,0,1,0.08576470885522187,0.08189408924180715,0.737662120005207,0.004442222751664026,True
0.5,screening,1,4,0.07592500555136517,0.07538187742504149,0.3060415840323486,0.0002976357878544025,True
0.5,screening,2,3,0.09906969790147913,0.09014936354100993,0.3730755967637743,0.03911486170878832,True
0.5,screening,3,5,0.10791151537008448,0.09602474391272398,0.34851233596850734,0.035951389792026396,True
0.5,screening,4,5,0.15754093407329187,0.1419253189282435,0.549351166149976,0.02469270806496495,True
0.5,screening,5,5,0.09500302876097265,0.09214469022421501,0.4752920958601602,-0.008364809289162105,True
0.5,screening,6,3,0.11537473116005624,0.09492538634060117,0.4847010307973256,0.022677083189829007,True
0.5,screening,7,1,0.11849475807103074,0.1080814650672335,0.5166556069996293,0.017307122290155765,True
0.5,screening,8,4,0.09402708667240063,0.08635657071785305,0.26155017161898597,0.04097774795678675,True
0.5,screening,9,4,0.08633675668975666,0.07928269924569044,0.4572849979797921,0.023344420134802504,True
0.5,screening,10,6,0.09665050063066648,0.09531865966057383,0.42154411861575974,-0.004750622238836767,True
0.5,screening,11,3,0.07537771362414615,0.07166620894071314,0.3218422861149718,-0.009821355024279702,True
0.5,screening,12,5,0.10447510432032055,0.09393465532903737,0.40596786314248473,0.00998663284162905,True
0.5,screening,13,6,0.0753258346776797,0.07904271207021088,0.43882420405331946,-0.00740963495512375,True
0.5,screening,14,5,0.07976829041025105,0.0725161719251153,0.4942186702291072,0.01956274629571043,True
0.5,screening,15,4,0.08608117762272123,0.08541635280272085,0.4756037117899992,-0.002119869826811055,True
0.5,screening,16,2,0.07279580126000433,0.07589853188865142,0.47235150953042954,-0.01313721332483097,True
0.5,screening,17,3,0.1090641882098191,0.09044083583494165,0.597789797212186,0.020746380163542518,True
0.5,screening,18,1,0.1534521669960065,0.1516390038037718,0.647745606647468,0.0011677256044313584,True
0.5,screening,19,4,0.07807536987868728,0.08077631794393553,0.4895109902454357,-0.012286531215943678,True
0.5,screening,20,2,0.1087906590305983,0.11273978249541257,0.4584660265180646,-0.03262810685453149,True
0.5,screening,21,6,0.0793439494788265,0.07161436820446249,0.2831766311772809,0.024525130045820236,True
0.5,screening,22,3,0.06946120693205188,0.06418829623271627,0.3712516129870751,0.023374371628738663,True
0.5,screening,23,6,0.08277099172920656,0.08397528346240954,0.4424415059777743,-0.0006445413062297052,True
0.5,screening,24,6,0.2039497115519687,0.1835016893055722,0.6570390990019596,0.03631101620285593,True
0.5,screening,25,5,0.13473484997342863,0.1437893958615134,0.386626213042728,-0.02496659378611305,True
0.5,screening,26,5,0.15442496891608642,0.17078693022441055,0.4429010828623903,-0.020149982812881485,True
0.5,screening,27,5,0.13241813299577704,0.13268004470690847,0.5834391935227681,-0.024084327636800948,True
0.5,screening,28,6,0.08605947725687249,0.08408904624322612,0.31398621827470663,0.013809787846198917,True
0.5,screening,29,4,0.12963328249291015,0.12327503091849651,0.5713347251773825,0.01648735141478318,True
0.5,screening,30,1,0.1398099670003961,0.11612546159774714,0.4217662314690111,0.029591807222785396,True
0.5,screening,31,5,0.0918745613656606,0.09172683614975995,0.49111361773165746,-0.003367964990499092,True
0.5,screening,32,6,0.07871856707661201,0.07485697768802779,0.4174550845586467,0.008097884459540306,True
0.5,screening,33,2,0.0970741690630846,0.08761713462348945,0.4995622607372219,0.02049229222357313,True
0.5,screening,34,5,0.0852835731133813,0.08163993131847519,0.371562404163694,0.004787839131137689,True
0.5,screening,35,6,0.06197925281421018,0.05786546333861255,0.5520998182144692,0.013770204721307543,True
0.5,screening,36,6,0.07645511648160042,0.0712835200291966,0.3506039541060692,0.0194334715299624,True
0.5,screening,37,2,0.13034026957569084,0.126290097557697,0.3950888602018233,-0.009379638907621217,True
0.5,screening,38,5,0.07755756776632529,0.07590401933548657,0.6177914502454925,0.024450823742919802,True
0.5,screening,39,1,0.09121468886006383,0.08891174167716648,0.6011512706728578,0.010524374472330147,True
0.5,screening,40,4,0.15345020650675986,0.1320720791644566,0.43902228057419945,0.04117187972422413,True
0.5,screening,41,6,0.09029886504089575,0.08687996029849313,0.30647891351568635,0.019297046313549268,True
0.5,screening,42,4,0.10453474402341863,0.09795124664146976,0.32483303486589404,0.022377817602083412,True
0.5,screening,43,5,0.08539980540621123,0.08166332408611392,0.32049149336724053,0.022205877389183594,True
0.5,screening,44,1,0.11823239763997322,0.11006405160417658,0.5470151960528817,0.019905232033065958,True
0.5,screening,45,6,0.10366160527172161,0.10017927830287675,0.3743520920119709,0.01982718285012861,True
0.5,screening,46,3,0.06255011725766405,0.06441343893342262,0.480608355336494,-0.007341145978282446,True
0.5,screening,47,6,0.11803608110311846,0.11449543810437107,0.3227721315377545,0.00745435400098091,True
0.5,screening,48,5,0.08535086822705747,0.08137015050224203,0.4775038450263041,0.01047865666512155,True
0.5,screening,49,4,0.09489765833800304,0.0932362147431041,0.48517446355726,-0.003271180644634532,True
0.5,screening,50,3,0.1015291141086701,0.11629811245760042,0.587702331301639,-0.007528422045592145,True
0.5,screening,51,6,0.07926917194500097,0.07570884679137542,0.6481537255977007,-0.0024418199425909307,True
0.5,screening,52,2,0.10048855076131323,0.1075961596300891,0.4499924711720448,-0.01043056711289003,True
0.5,screening,53,2,0.0760421815704178,0.0811259216785732,0.3959579506061119,-0.02578633782369152,True
0.5,screening,54,5,0.07780732332596184,0.0684738206839961,0.56576312149543,0.015767486454015208,True
0.5,screening,55,4,0.057181299792714205,0.05674929301399762,0.3621947894001725,-0.008041147776083205,True
0.5,screening,56,3,0.10531192178549814,0.09976663035882512,0.4561293499248828,0.032716776413558885,True
0.5,screening,57,2,0.12396190713684789,0.12107361078825561,0.4966489123448743,-0.013648398448961346,True
0.5,screening,58,2,0.08225235672946812,0.08499845503501333,0.5276650340010735,-0.004916671489482645,True
0.5,screening,59,2,0.13856683302028466,0.13844484322873243,0.3941309865828569,0.0036922284538110847,True
0.5,screening,60,5,0.08542540900443693,0.0886968707542607,0.3742797726447022,-0.01435743209032274,True
0.5,screening,61,2,0.11115632358980485,0.11431015160052288,0.32823679171862646,-0.016298250598807667,True
0.5,screening,62,3,0.07248993187834861,0.06604593966804342,0.3448362012450446,0.027186518585902267,True
0.5,screening,63,2,0.0701984145348607,0.0671249185435008,0.2519971726806475,0.008772146333259899,True
0.5,screening,64,3,0.11853408964872295,0.10955229136841267,0.6751326007063752,0.00787123632784086,True
0.5,screening,65,3,0.1115600579774204,0.10782402398656908,0.7198131321591901,-0.005431475542300443,True
0.5,screening,66,4,0.0969404437204404,0.10403355455601232,0.4017410514727685,-0.0030310763987986293,True
0.5,screening,67,6,0.10897301673013227,0.110164563142195,0.37233853367120934,-0.008017392872374381,True
0.5,screening,68,4,0.11092372552668628,0.11363132606816058,0.3976086304554068,-0.0034986355260023553,True
0.5,screening,69,3,0.15649263296937815,0.16178516535463264,0.3405265214540286,-0.01394675031590233,True
0.5,screening,70,2,0.07048603713943531,0.07763818361460978,0.2609978313326238,-0.026897948360363813,True
0.5,screening,71,4,0.08650449455608668,0.08301052070852284,0.455220946887823,-0.008304397724665713,True
0.5,screening,72,4,0.12848699191856644,0.13671712506428524,0.4841522312035393,-0.02696486914132055,True
0.5,screening,73,5,0.10636897571821516,0.10897062690929728,0.4009691115789176,0.01269534304473636,True
0.5,screening,74,1,0.13891033871714412,0.1338504381139185,0.40676729224538055,0.026324858125760527,True
0.5,screening,75,5,0.09039212805862404,0.1031887410474903,0.5076026268581365,-0.014391640423369352,True
0.5,screening,76,1,0.08727838359406852,0.07957873170158032,0.37118385321800285,0.04901619309243207,True
0.5,screening,77,1,0.08807852476025617,0.08729191749141278,0.43583422480670714,-0.003774107429676538,True
0.5,screening,78,6,0.12997750700392316,0.13394655823959414,0.4574386998033696,-0.028695519950713906,True
0.5,screening,79,5,0.10587209370043714,0.10368235258740993,0.44869011016820304,0.009086684305993074,True
0.5,screening,80,3,0.11291645974828898,0.10544307890220722,0.3595052312739148,0.02879081010497148,True
